DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
15,16,1013,cv,4.45,0,1,32
15,16,1013,SE,0.89,0,0,28
15,16,1013,cv,0.89,0,0,31
15,16,1013,NE,0.89,0,0,28
15,16,1014,cv,0.89,0,0,38
16,16,1014,cv,1.78,0,0,44
16,17,1014,cv,2.67,0,0,45
16,19,1014,NW,1.79,0,0,47
16,20,1014,NE,1.79,0,0,48
17,23,1014,cv,1.79,0,0,27
14,25,1013,cv,2.68,0,0,29
13,25,1012,cv,4.47,0,0,25
14,26,1012,cv,5.36,0,0,22
13,26,1011,cv,6.25,0,0,18
12,25,1010,SE,4.02,0,0,16
12,25,1011,SE,5.81,0,0,18
12,24,1011,SE,8.94,0,0,21
13,23,1010,SE,12.07,0,0,35
15,22,1011,SE,15.2,0,0,33
15,20,1011,SE,16.99,0,0,34
16,20,1011,SE,18.78,0,0,41
16,20,1011,SE,20.57,0,0,40
16,19,1010,SE,22.36,0,0,40
15,19,1010,cv,0.89,0,0,37
16,18,1010,cv,1.78,0,0,42
16,18,1009,NE,1.79,0,0,48
16,18,1009,SE,1.79,0,0,51
16,17,1009,cv,0.89,0,0,62
16,18,1009,cv,1.34,0,0,64
16,19,1009,cv,1.79,0,0,87
16,20,1009,NW,3.13,0,0,86
16,22,1009,NE,3.13,0,0,75
16,22,1009,SE,3.13,0,0,70
16,24,1008,SE,6.26,0,0,69
16,25,1008,SE,9.39,0,0,81
16,26,1007,SE,13.41,0,0,96
16,26,1007,SE,18.33,0,0,107
15,25,1006,SE,22.35,0,0,86
15,24,1006,SE,25.48,0,1,98
13,22,1005,cv,3.13,0,0,67
15,24,1005,NW,3.13,0,0,20
13,23,1006,SE,4.02,0,0,27
12,21,1007,SE,8.04,0,0,41
12,21,1008,SE,12.96,0,0,72
13,18,1009,SE,16.09,0,1,55
13,17,1009,NE,1.79,0,0,24
13,18,1009,SE,3.13,0,0,22
13,17,1009,cv,0.89,0,0,24
12,15,1008,NW,1.79,0,0,24
13,15,1008,cv,0.45,0,0,30
13,14,1008,cv,1.34,0,0,33
12,14,1008,cv,2.23,0,0,47
14,15,1008,NE,0.89,0,0,61
14,17,1009,cv,0.89,0,0,76
15,19,1009,SE,1.79,0,0,59
14,21,1009,cv,0.89,0,0,55
14,23,1008,cv,4.02,0,0,50
14,24,1008,SE,3.13,0,0,55
14,25,1008,SE,7.15,0,0,65
14,26,1007,SE,10.28,0,0,60
15,27,1007,SE,13.41,0,0,65
15,27,1006,SE,17.43,0,0,72
15,26,1006,SE,20.56,0,0,83
14,26,1006,SE,24.58,0,0,87
14,26,1006,SE,27.71,0,0,83
14,25,1006,SE,30.84,0,0,90
15,23,1007,SE,32.63,0,0,101
15,22,1007,SE,35.76,0,0,113
15,22,1008,SE,38.89,0,0,101
15,21,1008,SE,39.78,0,0,104
15,20,1008,SE,41.57,0,0,93
15,18,1008,cv,0.89,0,0,98
15,17,1008,NW,1.79,0,0,110
15,17,1008,NE,0.89,0,0,108
15,17,1008,cv,0.89,0,0,111
15,17,1008,cv,1.78,0,0,106
16,18,1009,NW,1.79,0,0,109
16,21,1009,NE,1.79,0,0,111
15,22,1009,NE,4.92,0,0,112
16,24,1009,cv,1.79,0,0,112
16,25,1009,SE,3.13,0,0,110
16,26,1009,SE,4.92,0,0,121
16,27,1009,SE,8.05,0,0,125
17,29,1008,SE,11.18,0,0,130
17,29,1008,SE,15.2,0,0,134
16,30,1007,SE,20.12,0,0,124
15,30,1007,SE,25.93,0,0,109
12,30,1006,SE,29.95,0,0,78
14,30,1006,SE,33.08,0,0,90
15,28,1006,SE,34.87,0,0,103
18,25,1007,cv,0.89,0,0,103
16,25,1007,SE,3.13,0,0,122
13,25,1008,SE,7.15,0,0,97
11,25,1008,SE,11.17,0,0,75
10,25,1008,SE,14.3,0,0,80
13,21,1008,SE,16.09,0,0,81
11,22,1008,SE,17.88,0,0,70
11,22,1008,SE,21.01,0,0,77
11,21,1008,SE,24.14,0,0,80
11,21,1009,SE,27.27,0,0,82
12,21,1009,SE,30.4,0,0,83
13,22,1009,SE,33.53,0,0,91
13,24,1010,SE,37.55,0,0,94
13,26,1009,SE,40.68,0,0,105
14,27,1009,SE,43.81,0,0,115
13,28,1009,SE,46.94,0,0,130
14,30,1009,SE,50.07,0,0,143
14,30,1008,SE,54.09,0,0,132
14,31,1007,SE,59.01,0,0,119
13,31,1007,SE,63.93,0,0,111
14,31,1006,SE,68.85,0,0,127
15,30,1006,SE,73.77,0,0,126
15,29,1005,SE,76.9,0,0,132
14,29,1006,SE,80.03,0,0,127
14,27,1007,SE,84.95,0,0,131
13,26,1007,SE,88.97,0,0,117
13,24,1008,SE,92.99,0,0,115
13,22,1008,SE,94.78,0,0,105
13,22,1007,SE,97.91,0,0,103
13,21,1007,NE,1.79,0,0,107
13,19,1008,NE,3.58,0,0,101
12,21,1007,SE,3.13,0,0,100
12,20,1007,cv,0.89,0,0,69
14,20,1008,SE,1.79,0,0,70
14,20,1008,cv,0.89,0,0,69
14,21,1008,SE,3.13,0,0,78
14,22,1009,SE,6.26,0,0,93
15,24,1009,SE,8.05,0,0,95
15,25,1008,SE,9.84,0,0,108
15,26,1008,SE,11.63,0,0,123
15,28,1007,cv,0.89,0,0,129
15,29,1006,SE,1.79,0,0,132
16,30,1006,cv,1.79,0,0,141
15,31,1006,SE,1.79,0,0,151
16,31,1005,SE,3.58,0,0,144
16,31,1005,SE,6.71,0,0,140
18,30,1005,SE,8.5,0,0,148
19,29,1005,SE,10.29,0,0,168
19,28,1005,SE,12.08,0,0,197
18,27,1006,SE,15.21,0,0,203
16,26,1006,SE,17,0,0,157
15,25,1006,SE,18.79,0,0,146
16,24,1006,cv,0.89,0,0,148
16,23,1005,cv,1.78,0,0,138
16,23,1005,NE,0.89,0,0,147
15,24,1004,SE,1.79,0,0,133
16,23,1004,SE,3.58,0,0,131
17,23,1004,SE,5.37,0,0,138
17,23,1004,SE,9.39,0,0,140
18,23,1004,SE,11.18,0,0,154
18,23,1004,SE,15.2,0,0,152
19,24,1004,SE,16.99,0,0,160
19,24,1004,SE,18.78,0,0,165
20,23,1003,SE,20.57,0,1,181
20,23,1003,SE,22.36,0,2,196
20,22,1003,NW,3.13,0,3,200
20,21,1002,NE,1.79,0,4,201
20,22,1002,NE,3.58,0,0,200
20,22,1002,NW,3.13,0,0,198
20,22,1001,NW,6.26,0,0,199
20,22,1002,NW,8.05,0,0,205
20,21,1002,NW,11.18,0,1,199
20,22,1003,NW,14.31,0,0,209
19,22,1004,NW,17.44,0,0,199
20,22,1003,NE,3.13,0,0,190
19,22,1003,NE,8.05,0,1,189
19,22,1003,NE,12.97,0,0,163
18,21,1003,NE,16.99,0,0,101
17,21,1003,NE,21.01,0,0,50
17,21,1003,NE,25.03,0,0,41
17,21,1002,NE,29.05,0,0,43
17,21,1003,NW,1.79,0,0,25
17,21,1003,NW,4.92,0,0,17
17,22,1003,NW,6.71,0,0,14
17,24,1003,NE,4.02,0,0,16
16,26,1003,NE,8.04,0,0,20
16,27,1002,NE,11.17,0,0,8
14,27,1002,NE,12.96,0,0,14
15,27,1002,cv,0.89,0,0,18
16,29,1001,SE,1.79,0,0,16
14,30,1001,SE,3.58,0,0,17
15,31,1000,cv,3.13,0,0,29
15,31,1000,SE,3.13,0,0,39
16,30,999,SE,6.26,0,0,40
16,29,999,SE,9.39,0,0,41
15,28,999,SE,12.52,0,0,46
17,27,1000,SE,16.54,0,0,55
17,27,1000,SE,19.67,0,0,57
16,27,1000,SE,22.8,0,0,52
15,27,1000,SE,25.93,0,0,52
17,24,999,cv,0.89,0,0,49
18,24,999,cv,1.78,0,0,54
18,23,999,SE,0.89,0,0,62
18,22,999,NE,0.89,0,0,55
19,22,998,NW,1.79,0,0,68
19,22,998,SE,0.89,0,0,66
20,23,998,NE,0.89,0,0,67
20,26,998,cv,0.89,0,0,80
20,27,998,cv,1.78,0,0,74
17,29,998,cv,2.67,0,0,64
16,30,998,SE,3.13,0,0,23
12,32,997,SE,7.15,0,0,31
12,33,997,SE,12.07,0,0,28
13,33,996,SE,16.99,0,0,48
14,33,995,SE,22.8,0,0,37
13,33,995,SE,28.61,0,0,39
12,33,994,SE,33.53,0,0,33
12,33,995,SE,38.45,0,0,35
12,32,995,SE,42.47,0,0,40
13,30,996,SE,46.49,0,0,45
16,28,997,SE,48.28,0,0,51
17,27,998,NE,1.79,0,0,62
17,27,1000,SE,1.79,0,0,66
18,25,1000,SE,4.92,0,0,75
18,24,1001,SE,6.71,0,0,86
18,23,1001,cv,0.89,0,0,76
18,22,1002,cv,1.78,0,0,70
18,21,1002,NE,0.89,0,0,69
18,21,1002,SE,0.89,0,0,78
18,21,1002,cv,0.89,0,0,86
19,22,1003,cv,1.34,0,0,85
19,25,1003,NW,1.79,0,0,89
19,27,1003,NW,4.92,0,0,94
19,30,1003,NW,6.71,0,0,67
17,32,1003,NW,9.84,0,0,47
13,32,1003,cv,0.89,0,0,34
11,34,1003,cv,4.02,0,0,21
11,35,1002,cv,5.81,0,0,22
9,35,1002,NE,1.79,0,0,18
8,36,1001,SE,3.13,0,0,20
6,36,1001,NW,1.79,0,0,16
9,35,1001,SE,1.79,0,0,16
10,33,1001,SE,3.58,0,0,21
13,31,1002,SE,4.47,0,0,36
10,33,1002,SE,7.6,0,0,44
12,32,1002,cv,3.13,0,0,48
13,31,1003,SE,1.79,0,0,56
17,28,1003,cv,0.89,0,0,59
16,28,1003,SE,1.79,0,0,64
17,26,1003,NE,1.79,0,0,58
17,26,1004,SE,1.79,0,0,95
18,25,1004,NE,0.89,0,0,108
19,25,1005,cv,0.89,0,0,105
19,24,1005,NW,1.79,0,0,128
19,24,1005,NW,3.58,0,0,124
19,24,1006,NW,5.37,0,0,95
19,25,1007,NW,6.26,0,0,41
18,27,1007,NE,1.79,0,0,37
17,29,1007,NE,4.92,0,0,39
15,30,1007,NE,8.94,0,0,NA
14,31,1007,NE,12.07,0,0,NA
14,31,1007,NE,12.96,0,0,38
15,31,1007,SE,1.79,0,0,30
15,31,1007,SE,3.58,0,0,34
14,30,1007,SE,6.71,0,0,51
16,30,1007,SE,9.84,0,0,68
19,28,1008,SE,11.63,0,0,118
17,27,1008,SE,14.76,0,0,77
15,26,1008,cv,0.89,0,0,212
16,26,1009,SE,1.79,0,0,188
17,27,1009,SE,4.92,0,0,146
18,26,1009,cv,0.89,0,0,129
18,24,1009,NE,0.89,0,0,102
18,24,1009,SE,1.79,0,0,123
18,23,1009,cv,0.89,0,0,132
18,22,1009,SE,1.79,0,0,155
18,21,1009,NE,0.89,0,0,165
18,21,1009,cv,0.89,0,0,154
19,22,1010,cv,1.34,0,0,69
19,24,1010,NW,1.79,0,0,58
18,26,1010,NW,3.58,0,0,88
18,28,1010,cv,0.89,0,0,122
17,30,1010,NW,3.13,0,0,105
16,31,1010,SE,3.13,0,0,84
15,32,1009,SE,6.26,0,0,52
16,32,1009,SE,9.39,0,0,32
14,32,1008,SE,15.2,0,0,30
14,31,1008,SE,22.35,0,0,46
17,29,1008,SE,28.16,0,0,67
17,28,1008,SE,33.08,0,0,67
18,28,1008,SE,37.1,0,0,67
17,27,1008,SE,42.02,0,0,70
16,26,1008,SE,46.94,0,0,48
15,26,1008,SE,50.96,0,0,29
15,25,1009,SE,52.75,0,0,28
14,24,1009,SE,54.54,0,0,29
16,24,1009,SE,56.33,0,0,42
16,23,1009,SE,58.12,0,0,37
16,23,1008,SE,59.91,0,0,42
16,23,1008,NE,1.79,0,0,45
17,22,1008,SE,1.79,0,0,47
17,22,1008,SE,3.58,0,1,61
18,21,1009,cv,0.89,0,2,79
19,21,1009,cv,1.78,0,3,98
20,21,1010,NE,1.79,0,4,108
20,21,1010,NW,1.79,0,5,85
20,21,1010,NW,4.92,0,6,70
19,21,1009,NW,8.05,0,7,63
20,21,1009,NE,3.13,0,8,54
18,22,1008,NE,7.15,0,0,40
19,22,1008,NE,10.28,0,1,45
19,22,1007,NE,13.41,0,0,56
19,22,1007,NE,15.2,0,0,69
19,23,1007,SE,0.89,0,0,69
19,22,1007,SE,2.68,0,0,59
19,22,1007,SE,3.57,0,0,57
19,21,1007,SE,6.7,0,0,54
18,21,1007,SE,8.49,0,0,45
18,21,1008,SE,10.28,0,0,44
18,20,1007,cv,0.89,0,0,51
18,20,1007,SE,0.89,0,0,57
19,20,1006,SE,1.78,0,0,85
18,20,1006,SE,2.67,0,0,91
18,20,1006,SE,3.56,0,0,90
19,20,1006,SE,4.45,0,0,94
19,20,1005,NE,0.89,0,0,103
19,20,1005,cv,0.45,0,0,103
19,22,1005,NW,1.79,0,0,113
19,24,1005,NW,3.58,0,0,87
18,25,1005,NE,1.79,0,0,61
18,27,1004,cv,0.89,0,0,55
16,28,1004,cv,1.78,0,0,40
15,31,1003,NW,3.13,0,0,33
13,30,1003,cv,1.79,0,0,39
14,31,1002,cv,4.92,0,0,33
13,31,1001,SE,3.13,0,0,32
13,31,1001,SE,6.26,0,0,40
14,31,1000,SE,9.39,0,0,59
16,30,1001,SE,12.52,0,0,65
17,29,1001,SE,16.54,0,0,67
18,27,1001,SE,20.56,0,0,60
17,27,1002,SE,24.58,0,0,60
17,27,1003,SE,28.6,0,0,68
18,24,1003,SE,30.39,0,0,86
18,24,1003,SE,33.52,0,0,88
18,24,1003,SE,36.65,0,0,75
18,23,1003,SE,38.44,0,0,46
19,22,1002,SE,41.57,0,0,50
19,21,1003,cv,0.89,0,0,57
20,21,1003,SE,1.79,0,0,67
20,21,1003,SE,4.92,0,0,66
20,22,1003,SE,6.71,0,0,176
20,24,1004,SE,9.84,0,0,248
20,26,1004,cv,0.89,0,0,194
20,27,1002,SE,4.02,0,0,153
20,27,1003,SE,7.15,0,0,143
20,28,1003,SE,11.17,0,0,147
21,28,1002,SE,14.3,0,0,148
20,29,1002,SE,18.32,0,0,125
20,29,1001,SE,22.34,0,0,126
20,29,1000,SE,25.47,0,0,110
20,29,1000,SE,30.39,0,0,120
20,29,1000,SE,34.41,0,0,122
21,28,1000,SE,37.54,0,1,122
21,22,1001,NW,5.81,0,2,120
20,22,1000,SE,3.13,0,3,45
20,22,1002,cv,0.89,0,0,45
19,21,1002,NE,1.79,0,0,58
19,21,1002,cv,0.89,0,0,48
20,21,1002,cv,1.78,0,0,50
20,21,1002,cv,2.67,0,0,52
20,21,1003,NW,1.79,0,0,58
20,21,1002,SE,1.79,0,0,64
20,21,1001,NE,1.79,0,0,73
20,22,1001,cv,0.89,0,0,82
20,22,1001,NE,0.89,0,0,103
20,22,1001,cv,0.89,0,0,120
20,22,1001,cv,1.78,0,1,127
20,23,1001,NE,1.79,0,0,150
21,23,1001,NE,3.58,0,0,168
20,23,1001,SE,1.79,0,0,161
20,23,1000,cv,0.89,0,0,103
20,24,1000,cv,1.78,0,0,113
20,24,999,SE,3.13,0,0,128
21,24,998,SE,4.92,0,0,139
21,23,998,SE,6.71,0,0,162
21,23,999,SE,8.5,0,1,183
21,22,999,NW,5.81,0,2,189
21,22,998,SE,4.02,0,3,166
21,22,998,SE,5.81,0,0,172
21,23,998,SE,7.6,0,0,159
21,22,1000,SE,9.39,0,0,164
21,22,999,SE,11.18,0,0,171
20,22,998,cv,0.89,0,0,171
21,22,998,cv,1.78,0,0,166
19,21,998,NE,1.79,0,0,158
19,21,998,cv,0.89,0,0,161
20,21,998,cv,1.78,0,0,178
20,21,998,cv,2.67,0,0,186
21,22,998,cv,3.56,0,0,188
21,22,998,cv,4.45,0,0,186
21,23,998,SE,1.79,0,0,189
21,25,998,SE,3.58,0,0,187
21,26,998,SE,6.71,0,0,177
21,28,997,SE,8.5,0,0,172
22,29,997,SE,11.63,0,0,167
21,29,996,SE,14.76,0,0,147
21,31,995,SE,18.78,0,0,111
21,31,994,SE,24.59,0,0,87
22,31,994,SE,29.51,0,0,87
22,31,994,SE,33.53,0,0,86
22,30,995,SE,35.32,0,0,94
22,29,996,SE,38.45,0,0,101
22,28,997,SE,43.37,0,0,119
22,27,997,SE,47.39,0,0,137
20,24,997,NE,3.13,0,0,254
21,24,998,SE,0.89,0,0,277
19,23,997,NE,1.79,0,0,184
19,23,997,NW,4.02,0,0,111
19,21,997,cv,0.89,0,0,93
19,22,997,SE,0.89,0,0,62
19,23,998,NW,5.81,0,0,58
19,22,998,cv,0.89,0,0,64
20,24,998,NW,3.13,0,0,89
20,26,999,NW,6.26,0,0,165
19,28,998,NW,8.05,0,0,183
18,28,998,NW,11.18,0,0,145
17,31,998,NW,14.31,0,0,54
13,32,998,NE,3.13,0,0,40
14,33,998,SE,3.13,0,0,29
13,33,997,cv,1.79,0,0,26
15,34,997,cv,4.92,0,0,29
15,33,997,SE,1.79,0,0,42
16,32,996,NE,3.13,0,0,50
18,32,996,SE,3.13,0,0,56
20,30,998,SE,4.92,0,0,88
20,29,998,cv,0.89,0,0,96
22,28,998,SE,1.79,0,0,103
21,28,999,SE,3.58,0,0,124
22,27,999,NE,0.89,0,0,150
23,27,1000,SE,3.13,0,0,184
22,26,1000,SE,6.26,0,0,248
22,26,1000,SE,10.28,0,0,339
22,25,1000,cv,0.89,0,0,342
22,24,1000,NE,0.89,0,0,292
22,24,1001,SE,1.79,0,0,277
22,25,1001,SE,4.92,0,0,265
22,25,1002,SE,8.94,0,0,257
21,25,1002,SE,13.86,0,0,240
21,25,1002,SE,17.88,0,0,243
22,25,1002,SE,21.01,0,0,229
22,26,1002,SE,24.14,0,0,247
21,26,1002,SE,27.27,0,0,230
22,27,1001,SE,30.4,0,0,242
22,27,1001,SE,34.42,0,0,297
22,27,1000,SE,37.55,0,0,369
22,27,999,SE,41.57,0,0,428
22,27,999,SE,44.7,0,0,432
22,27,1000,SE,46.49,0,0,441
23,27,1000,cv,0.89,0,1,466
23,26,999,SE,3.13,0,0,448
23,25,1000,cv,0.89,0,0,406
19,20,1002,NW,1.79,0,1,267
19,21,1001,cv,1.79,0,2,37
20,22,1002,SE,3.13,0,0,25
20,21,1002,cv,0.89,0,0,34
20,21,1002,NE,1.79,0,0,52
20,21,1002,SE,1.79,0,0,68
20,21,1002,cv,0.45,0,0,68
20,21,1003,cv,0.9,0,0,72
20,22,1004,SE,1.79,0,0,70
20,22,1004,cv,0.89,0,1,63
20,22,1004,SE,1.79,0,0,65
20,22,1005,SE,3.58,0,0,63
20,22,1005,NE,1.79,0,0,85
20,23,1005,NE,3.58,0,0,103
21,24,1004,SE,3.13,0,0,105
21,24,1004,SE,6.26,0,0,113
21,24,1004,cv,0.89,0,0,126
22,25,1004,NE,1.79,0,0,122
22,26,1004,NW,3.13,0,0,133
22,27,1004,NW,4.92,0,0,122
23,26,1004,NE,1.79,0,0,120
22,25,1004,NE,3.58,0,0,125
22,24,1005,cv,0.89,0,0,137
22,24,1005,cv,1.78,0,0,146
22,23,1005,NW,1.79,0,0,164
22,23,1005,cv,0.89,0,0,164
22,23,1005,NW,1.79,0,0,186
21,23,1005,cv,0.89,0,0,183
21,22,1004,NW,0.89,0,0,185
21,22,1004,SE,0.89,0,0,189
21,22,1004,cv,0.89,0,0,189
21,22,1004,cv,1.78,0,0,194
21,22,1005,SE,0.89,0,0,194
22,23,1004,SE,4.02,0,0,190
22,24,1005,SE,5.81,0,0,236
22,24,1005,SE,7.6,0,0,250
22,25,1004,SE,10.73,0,0,270
23,27,1004,SE,14.75,0,0,244
23,27,1004,SE,17.88,0,0,178
23,28,1003,SE,19.67,0,0,167
23,28,1002,SE,22.8,0,0,156
23,28,1002,SE,26.82,0,0,151
23,28,1002,SE,28.61,0,0,155
24,28,1003,cv,0.89,0,0,145
24,28,1001,SE,1.79,0,0,149
24,27,1002,SE,4.92,0,0,146
23,27,1002,NE,1.79,0,0,176
23,26,1002,SE,3.13,0,0,215
23,26,1003,cv,0.89,0,0,101
23,25,1003,cv,1.78,0,0,112
23,25,1002,cv,2.67,0,0,155
22,25,1001,cv,3.56,0,0,144
22,24,1000,SE,3.13,0,0,141
22,24,1000,cv,0.89,0,1,156
22,24,1000,NE,0.89,0,0,147
22,24,1000,cv,0.45,0,0,154
22,24,1000,cv,1.34,0,0,153
22,25,1001,SE,1.79,0,0,152
22,25,1001,cv,0.89,0,0,144
22,25,1001,SE,3.13,0,0,147
22,25,1000,SE,4.92,0,0,143
23,26,1000,cv,0.89,0,0,150
23,26,1000,NE,0.89,0,0,160
23,26,999,NW,1.79,0,0,172
23,26,998,SE,1.79,0,0,183
23,26,998,SE,4.92,0,0,195
23,26,998,NE,1.79,0,0,191
23,25,997,NE,3.58,0,0,193
22,25,997,SE,3.13,0,0,199
22,25,997,NE,3.13,0,0,156
22,24,996,SE,1.79,0,1,104
22,24,996,SE,3.58,0,2,95
22,24,996,SE,5.37,0,3,69
23,24,995,NE,3.13,0,4,50
21,23,994,NW,4.92,0,5,41
20,21,995,NW,10.73,0,6,32
19,21,995,NW,16.54,0,7,19
19,21,994,NW,19.67,0,0,18
19,21,994,NW,23.69,0,0,14
18,20,994,NW,25.48,0,0,11
19,22,994,NW,28.61,0,0,13
19,24,995,NW,32.63,0,0,18
19,27,996,NW,34.42,0,0,15
19,28,996,NW,37.55,0,0,15
17,29,996,NW,43.36,0,0,16
17,31,996,NW,48.28,0,0,11
15,32,996,NW,55.43,0,0,13
15,34,996,NW,62.58,0,0,15
15,34,995,NW,69.73,0,0,9
15,35,995,NW,75.54,0,0,13
15,36,994,NW,81.35,0,0,14
14,35,994,NW,88.5,0,0,13
14,35,994,SE,5.81,0,0,18
16,34,994,SE,9.83,0,0,19
17,33,994,SE,15.64,0,0,24
18,32,995,SE,21.45,0,0,27
18,31,995,SE,27.26,0,0,23
18,30,995,SE,32.18,0,0,25
19,29,995,SE,35.31,0,0,24
18,29,995,NW,1.79,0,0,31
20,25,995,cv,0.89,0,0,30
20,23,995,NE,1.79,0,0,29
20,22,995,NE,2.68,0,0,37
20,22,996,NE,3.57,0,0,43
21,24,996,NW,1.79,0,0,50
21,27,996,NW,3.58,0,0,56
21,29,997,NE,1.79,0,0,44
19,31,997,NW,4.02,0,0,31
18,32,996,NE,4.02,0,0,30
19,33,996,NE,8.04,0,0,14
16,35,995,NW,5.81,0,0,16
16,36,995,NW,8.94,0,0,25
14,36,995,NW,13.86,0,0,26
15,36,994,NW,17.88,0,0,24
17,35,994,NW,21.9,0,0,23
14,35,994,NW,25.92,0,0,14
15,35,994,NW,29.94,0,0,17
17,33,994,NW,31.73,0,0,20
20,29,994,cv,0.89,0,0,31
20,28,995,NW,1.79,0,0,30
20,31,995,NW,4.92,0,0,47
21,27,995,cv,0.89,0,0,51
19,29,995,NW,3.13,0,0,45
19,27,995,NE,1.79,0,0,69
18,25,994,NW,0.89,0,0,49
19,23,994,NW,4.02,0,0,27
20,24,994,NW,5.81,0,0,27
20,23,994,NW,8.94,0,0,35
20,23,994,NW,12.07,0,0,33
19,26,994,NW,15.2,0,0,19
19,29,994,NW,19.22,0,0,24
19,29,994,NW,25.03,0,0,21
17,31,994,NE,4.02,0,0,18
20,33,994,NE,7.15,0,0,19
18,34,994,NW,3.13,0,0,26
18,36,993,cv,1.79,0,0,17
16,36,992,NE,1.79,0,0,14
15,36,991,NE,3.58,0,0,13
14,36,991,NW,1.79,0,0,17
14,31,994,NW,13.86,0,1,25
19,25,995,NW,17.88,0,2,45
20,25,993,NE,4.02,0,0,29
19,24,995,NW,3.13,0,0,30
19,24,996,NW,7.15,0,0,24
18,24,996,NE,1.79,0,0,28
18,23,997,cv,0.45,0,0,38
18,23,997,NW,1.79,0,0,32
18,22,996,NW,4.92,0,0,25
18,23,996,NW,8.94,0,0,18
18,21,996,NW,12.07,0,0,21
18,21,996,NW,16.09,0,0,24
18,22,997,NW,20.11,0,0,19
18,24,997,NW,21.9,0,0,25
19,26,998,NW,23.69,0,0,26
19,28,998,NW,27.71,0,0,23
20,30,999,NW,30.84,0,0,24
19,32,999,NW,33.97,0,0,25
14,32,998,NE,4.02,0,0,17
16,34,998,cv,1.79,0,0,9
14,35,998,NW,3.13,0,0,12
15,35,997,NE,3.13,0,0,14
16,35,997,SE,3.13,0,0,22
15,35,997,SE,6.26,0,0,20
15,35,997,SE,8.05,0,0,19
16,34,997,SE,11.18,0,0,24
16,32,998,SE,15.2,0,0,24
16,30,998,SE,16.99,0,0,25
16,29,999,SE,18.78,0,0,30
16,30,1000,SE,21.91,0,0,35
16,30,1000,SE,25.04,0,0,35
17,30,1000,SE,28.17,0,0,39
20,26,1000,SE,31.3,0,0,38
20,25,1000,SE,33.09,0,0,32
20,24,1000,SE,34.88,0,0,37
20,24,1000,cv,0.89,0,0,60
21,24,1001,SE,1.79,0,0,66
21,25,1001,SE,3.58,0,0,74
22,26,1002,SE,5.37,0,0,93
22,28,1002,cv,0.89,0,0,117
22,29,1002,SE,1.79,0,0,119
22,31,1002,cv,1.79,0,0,112
21,32,1001,SE,3.13,0,0,57
16,34,1001,SE,8.94,0,0,48
17,35,1000,SE,13.86,0,0,44
16,35,1000,SE,18.78,0,0,42
17,34,999,SE,23.7,0,0,43
18,35,999,SE,28.62,0,0,45
18,34,998,SE,33.54,0,0,45
19,33,999,SE,37.56,0,0,64
19,33,999,SE,41.58,0,0,60
19,31,1000,SE,46.5,0,0,65
19,30,1001,SE,51.42,0,0,64
19,29,1001,SE,55.44,0,0,77
18,24,1002,NW,4.92,0,1,26
19,24,1002,SE,4.92,0,2,35
20,22,1001,NW,5.81,0,3,37
21,23,1002,NW,8.94,0,0,47
21,23,1000,cv,0.89,0,0,42
20,22,1000,NE,1.79,0,0,38
20,22,1000,cv,0.89,0,0,49
21,23,1000,SE,0.89,0,0,60
21,24,1001,cv,0.45,0,0,51
22,26,1002,NW,3.13,0,0,53
22,26,1002,NE,1.79,0,0,56
23,28,1001,cv,0.89,0,0,66
23,29,1001,SE,3.13,0,0,72
22,29,1001,SE,7.15,0,0,66
21,30,1000,SE,10.28,0,0,65
23,31,1000,SE,13.41,0,0,75
23,32,998,SE,17.43,0,0,97
23,32,998,SE,21.45,0,0,100
23,32,998,SE,25.47,0,0,120
24,31,998,SE,29.49,0,0,129
24,31,998,SE,31.28,0,0,130
25,30,999,SE,32.17,0,0,142
25,29,999,SE,33.06,0,0,147
25,29,999,SE,34.85,0,0,164
25,29,999,SE,37.98,0,1,195
22,24,1001,NW,5.81,0,2,216
22,24,1001,SE,1.79,0,3,70
22,23,1001,cv,0.89,0,4,79
22,23,1001,cv,1.78,0,5,64
22,23,1001,SE,1.79,0,6,61
22,23,1002,cv,0.89,0,7,56
22,23,1001,cv,1.78,0,0,69
23,24,1002,SE,1.79,0,0,71
23,24,1003,cv,0.89,0,0,73
23,25,1003,NE,1.79,0,1,79
23,25,1003,NW,1.79,0,0,80
23,25,1003,SE,1.79,0,0,79
23,26,1003,cv,0.89,0,0,80
23,27,1002,cv,1.78,0,0,80
23,27,1002,SE,1.79,0,1,85
23,27,1002,SE,4.92,0,0,86
23,27,1001,SE,8.05,0,0,80
23,27,1001,SE,9.84,0,0,91
23,27,1001,SE,12.97,0,0,104
23,26,1001,SE,16.1,0,0,111
23,26,1002,cv,0.89,0,0,129
23,25,1003,SE,0.89,0,1,133
23,25,1003,cv,0.89,0,2,140
24,25,1003,SE,0.89,0,0,141
24,25,1003,NW,1.79,0,0,150
24,25,1003,cv,0.89,0,1,152
24,25,1002,NE,1.79,0,0,164
24,25,1002,NE,3.58,0,0,160
24,25,1002,NW,0.89,0,1,143
23,25,1003,NW,2.68,0,2,139
23,24,1003,cv,0.89,0,3,135
24,25,1003,cv,1.34,0,4,140
23,25,1003,NE,3.13,0,0,145
23,25,1002,NE,6.26,0,0,124
23,26,1002,NW,3.13,0,0,57
23,26,1003,NW,6.26,0,0,59
23,25,1003,NE,1.79,0,1,63
22,24,1004,NE,2.68,0,2,59
